System,stock,Brood.Year,Recruits,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement
Bristol Bay,Wood,2017,NA,0,0,1.05233577547595e-6,1.04551480410187e-6,1.01611174565074e-6,36289.0241619886,11139832.2127566,3475376.73603094,1524.59641716783,NA,3526.40258984431,1226114.09871949,1023509.8484034,NA,1.04554561519603e-6,1.01611512322494e-6,NA,NA,4274224
Bristol Bay,Wood,2018,NA,0,1.05234529956014e-6,0.00179516854937164,1.01611437193665e-6,NA,8527.0164497955,7504564.42223249,5551956.45235595,NA,NA,1.04554561519603e-6,401733.631242237,NA,NA,1.0161249051222e-6,NA,NA,NA,7510000
Bristol Bay,Wood,2019,NA,1.05229473555393e-6,1.04551868628293e-6,1.01611416224412e-6,NA,NA,7208.08644721792,3376878.58960114,NA,NA,NA,1337.22469875228,NA,NA,NA,NA,NA,NA,NA,2073276
Bristol Bay,Wood,2020,NA,1.04554561519603e-6,1.01611512322494e-6,NA,NA,NA,61995.9102491449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243886
Bristol Bay,Wood,2021,NA,1.0161249051222e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4410156
Bristol Bay,Wood,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3747612
Bristol Bay,Wood,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648616
Bristol Bay,Wood,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4404654
Columbia River,Bonneville Lock & Dam,1980,NA,NA,NA,NA,0,0,NA,NA,1732,0,0,NA,12143,158,0,0,0,0,0,NA
Columbia River,Bonneville Lock & Dam,1981,NA,NA,NA,0,0,0,NA,150419,9094,0,0,585,2371,0,0,0,0,0,0,NA
Columbia River,Bonneville Lock & Dam,1982,NA,NA,0,0,0,0,1461,21928,2611,0,0,510,12805,0,0,0,0,0,0,NA
Columbia River,Bonneville Lock & Dam,1983,121493,0,0,0,0,0,24062,76905,13259,0,0,1673,5384,210,0,0,0,0,0,NA
Columbia River,Bonneville Lock & Dam,1984,90540,0,0,0,0,0,22999,58466,3809,0,0,2057,3052,157,0,0,0,0,0,NA
Columbia River,Bonneville Lock & Dam,1985,47821,0,0,0,0,0,547,33993,5001,0,0,523,7681,76,0,0,0,0,0,166340
Columbia River,Bonneville Lock & Dam,1986,43800,0,0,0,0,0,298,29089,13678,0,0,393,342,0,0,0,0,0,0,58123
Columbia River,Bonneville Lock & Dam,1987,87441,0,0,0,0,0,7260,56355,5755,0,0,1958,15129,984,0,0,0,0,0,116993
Columbia River,Bonneville Lock & Dam,1988,76799,0,0,0,0,0,4072,56044,8043,0,0,2894,5640,106,0,0,0,0,0,79714
Columbia River,Bonneville Lock & Dam,1989,80861,0,0,0,0,0,5170,65510,8583,0,0,0,1503,95,0,0,0,0,0,41884
Columbia River,Bonneville Lock & Dam,1990,2607,0,0,0,0,0,0,1899,303,0,0,146,259,0,0,0,0,0,0,49581
Columbia River,Bonneville Lock & Dam,1991,9610,0,0,0,0,0,440,4860,1095,0,0,764,2110,341,0,0,0,0,0,76481
Columbia River,Bonneville Lock & Dam,1992,33691,0,0,0,0,0,2451,26262,2333,0,0,232,2343,70,0,0,0,0,0,84992
Columbia River,Bonneville Lock & Dam,1993,50984,0,0,0,0,0,534,41379,7485,0,0,298,1158,130,0,0,0,0,0,80178
Columbia River,Bonneville Lock & Dam,1994,3319,0,0,0,0,0,315,1373,559,0,0,194,760,118,0,0,0,0,0,12678
Columbia River,Bonneville Lock & Dam,1995,18830,0,0,0,0,0,2939,14403,598,0,0,466,424,0,0,0,0,0,0,8774
Columbia River,Bonneville Lock & Dam,1996,113163,0,0,0,0,0,1558,88006,12394,0,0,427,8810,508,0,0,1425,35,0,30232
Columbia River,Bonneville Lock & Dam,1997,124912,0,0,0,0,0,3825,92046,6887,0,0,513,20446,343,0,46,806,0,0,47008
Columbia River,Bonneville Lock & Dam,1998,32802,0,0,0,0,0,1171,19533,6025,0,0,116,492,235,0,5230,0,0,0,13218
Columbia River,Bonneville Lock & Dam,1999,16813,0,0,0,0,0,458,12359,337,0,0,2373,784,0,0,235,267,0,0,17877
Columbia River,Bonneville Lock & Dam,2000,136515,0,0,0,0,0,9713,120481,5447,0,0,0,483,104,0,287,0,0,0,93398
Columbia River,Bonneville Lock & Dam,2001,80051,0,0,0,0,0,1218,64751,6815,0,0,783,5359,610,0,515,0,0,0,114934
Columbia River,Bonneville Lock & Dam,2002,30479,0,0,0,0,0,804,23338,2665,0,0,734,2660,278,0,0,0,0,0,49610
Columbia River,Bonneville Lock & Dam,2003,16645,0,0,0,0,0,201,7226,1080,0,0,1482,6530,126,0,0,0,0,0,39291
Columbia River,Bonneville Lock & Dam,2004,217244,0,0,0,0,0,9734,186773,10593,0,0,3687,6457,0,0,0,0,0,0,123291
Columbia River,Bonneville Lock & Dam,2005,179140,0,0,0,0,0,15260,140752,10030,0,0,1758,11156,184,0,0,0,0,0,72971
Columbia River,Bonneville Lock & Dam,2006,405877,0,0,0,0,0,18137,357747,20655,0,0,1413,7639,0,0,0,286,0,0,37066
Columbia River,Bonneville Lock & Dam,2007,142250,0,0,0,0,0,6178,120868,6391,0,0,3721,5092,0,0,0,0,0,0,24376
Columbia River,Bonneville Lock & Dam,2008,565794,0,0,0,0,0,32729,494616,24784,0,0,2475,11190,0,0,0,0,0,0,213607
Columbia River,Bonneville Lock & Dam,2009,132065,0,0,0,0,0,6637,116445,3675,0,0,889,4419,0,0,0,0,0,0,177823
Columbia River,Bonneville Lock & Dam,2010,580958,0,0,0,0,0,32198,518152,28086,0,0,433,2089,0,0,0,0,0,0,386525
Columbia River,Bonneville Lock & Dam,2011,605785,0,0,0,0,0,87497,478970,36621,0,0,869,1828,0,0,0,0,0,0,185796
Columbia River,Bonneville Lock & Dam,2012,334999,0,0,0,0,0,692,301578,32300,0,0,0,351,0,0,0,78,0,0,515673
Columbia River,Bonneville Lock & Dam,2013,51655,0,0,0,0,0,2471,43014,3208,0,0,629,1816,41,0,476,0,0,0,185505
Columbia River,Bonneville Lock & Dam,2014,202564,0,0,0,0,0,11400,185170,763,0,0,2294,2896,0,0,41,0,0,0,614179
Columbia River,Bonneville Lock & Dam,2015,26941,0,0,0,0,0,696,10880,591,0,0,14092,682,0,0,0,0,0,0,510706
Columbia River,Bonneville Lock & Dam,2016,393689,0,0,0,0,0,34333,337115,20844,0,0,409,988,0,0,0,0,0,0,342498
Columbia River,Bonneville Lock & Dam,2017,NA,0,0,0,0,0,2943,87103,14244,0,0,1437,2773,0,0,0,0,0,NA,87693
Columbia River,Bonneville Lock & Dam,2018,NA,0,0,0,0,0,41393,628929,33729,0,NA,4224,13943,200,NA,0,0,NA,NA,193816
Columbia River,Bonneville Lock & Dam,2019,NA,0,0,0,0,NA,13084,249066,18575,NA,NA,744,9630,NA,NA,0,NA,NA,NA,63046
Columbia River,Bonneville Lock & Dam,2020,NA,0,0,0,NA,NA,30066,706422,NA,NA,NA,9395,NA,NA,NA,NA,NA,NA,NA,341739
Columbia River,Bonneville Lock & Dam,2021,NA,0,0,NA,NA,NA,11687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151765
Columbia River,Bonneville Lock & Dam,2022,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663253
Fraser River,Chilko,1948,1947973,0,0,0,0,NA,32000,1643062,11182,0,0,6131,254316,1282,NA,NA,0,NA,NA,671025
Fraser River,Chilko,1949,623138,0,0,0,0,NA,3732,560635,10368,0,0,621,46358,1424,NA,NA,0,NA,NA,58310
Fraser River,Chilko,1950,205875,0,0,0,0,NA,1489,183278,4705,0,0,954,15449,0,NA,NA,0,NA,NA,26447
Fraser River,Chilko,1951,752327,0,0,0,0,NA,3925,644911,20763,0,0,5004,74115,3609,NA,NA,0,NA,NA,118110
Fraser River,Chilko,1952,1858476,0,0,0,0,NA,18732,1763929,35975,0,0,114,38833,893,NA,NA,0,NA,NA,490065
Fraser River,Chilko,1953,619456,0,0,0,0,NA,1172,514554,14004,0,0,2583,86362,781,NA,NA,0,NA,NA,201245
Fraser River,Chilko,1954,712749,0,0,0,0,NA,12234,632132,4415,0,0,2844,58891,2233,NA,NA,0,NA,NA,37743
Fraser River,Chilko,1955,1513275,0,0,0,0,NA,32418,1407963,31011,0,0,1373,40510,0,NA,NA,0,NA,NA,132146
Fraser River,Chilko,1956,2435670,0,0,0,0,NA,13905,2379854,16684,0,0,75,25152,0,NA,NA,0,NA,NA,647768
Fraser River,Chilko,1957,138228,0,0,0,0,NA,76,117362,3149,0,0,63,17578,0,NA,NA,0,NA,NA,140765
Fraser River,Chilko,1958,433371,0,0,0,0,NA,4055,278320,13613,0,0,1711,130581,5091,NA,NA,0,NA,NA,137081
Fraser River,Chilko,1959,2212583,0,0,0,0,NA,23792,2080497,18659,0,0,1272,88363,0,NA,NA,0,NA,NA,471162
Fraser River,Chilko,1960,1053335,0,0,0,0,NA,5472,958877,5980,0,0,1045,81961,0,NA,NA,0,NA,NA,426607
Fraser River,Chilko,1961,69453,0,0,0,0,NA,256,52713,11583,0,0,409,4492,0,NA,NA,0,NA,NA,40315
Fraser River,Chilko,1962,985562,0,0,0,0,NA,10657,960609,13582,0,0,0,696,18,NA,NA,0,NA,NA,92467
Fraser River,Chilko,1963,1206303,0,0,0,0,NA,37579,1112861,4045,0,0,3971,47006,841,NA,NA,0,NA,NA,1002252
Fraser River,Chilko,1964,2040082,0,0,0,0,NA,7252,1818921,55810,0,0,1343,156756,0,NA,NA,0,NA,NA,238601
Fraser River,Chilko,1965,158944,0,0,0,0,NA,1787,138555,2360,0,0,1782,14460,0,NA,NA,0,NA,NA,39902
Fraser River,Chilko,1966,889200,0,0,0,0,NA,26456,744469,27636,0,0,1479,89160,0,NA,NA,0,NA,NA,226702
Fraser River,Chilko,1967,2004710,0,0,0,0,NA,28734,1933329,23351,0,0,5300,13996,0,NA,NA,0,NA,NA,176337
Fraser River,Chilko,1968,2476069,0,0,0,0,NA,46952,2349375,21925,0,0,1108,55581,1128,NA,NA,0,NA,NA,414446
Fraser River,Chilko,1969,402359,0,0,0,0,NA,4126,369954,15839,0,0,294,12146,0,NA,NA,0,NA,NA,76518
Fraser River,Chilko,1970,694456,0,0,0,0,NA,16775,630046,1084,0,0,5423,41128,0,NA,NA,0,NA,NA,145049
Fraser River,Chilko,1971,852842,0,0,0,0,NA,58786,740253,0,0,0,13222,40581,0,NA,NA,0,NA,NA,186589
Fraser River,Chilko,1972,2109574,0,0,0,0,NA,42709,1947465,34424,0,0,1309,83501,166,NA,NA,0,NA,NA,564465
Fraser River,Chilko,1973,248297,0,0,0,0,NA,8835,200775,6807,0,0,2893,27243,1744,NA,NA,0,NA,NA,61707
Fraser River,Chilko,1974,712467,0,0,0,0,NA,26487,641497,4312,0,0,3815,36356,0,NA,NA,0,NA,NA,142595
Fraser River,Chilko,1975,1513636,0,0,0,0,NA,22821,1389008,7375,0,0,20230,73812,390,NA,NA,0,NA,NA,275698
Fraser River,Chilko,1976,1699113,0,0,0,0,NA,8457,1650944,25168,0,0,334,14210,0,NA,NA,0,NA,NA,387467
Fraser River,Chilko,1977,199200,0,0,0,0,NA,3346,190527,2743,0,0,0,2584,0,NA,NA,0,NA,NA,56782
Fraser River,Chilko,1978,1265579,0,0,0,0,NA,8616,1169034,77743,0,0,397,9789,0,NA,NA,0,NA,NA,159174
Fraser River,Chilko,1979,1721513,0,0,0,0,NA,9358,1615466,72206,0,0,1371,15308,7804,NA,NA,0,NA,NA,272694
Fraser River,Chilko,1980,4441927,0,0,0,0,NA,12504,3920494,473961,0,0,414,32179,2375,NA,NA,0,NA,NA,498826
Fraser River,Chilko,1981,208706,0,0,0,0,NA,1722,180656,4547,0,0,2919,18862,0,NA,NA,0,NA,NA,36149
Fraser River,Chilko,1982,1599217,0,0,0,0,NA,52424,1355953,131741,0,0,182,57505,1412,NA,NA,0,NA,NA,253551
Fraser River,Chilko,1983,2119741,0,0,0,0,NA,45476,1717330,36418,0,0,5243,310875,4399,NA,NA,0,NA,NA,386571
Fraser River,Chilko,1984,676358,0,0,0,0,NA,11108,500714,2890,0,0,1951,153893,5802,NA,NA,0,NA,NA,580664
Fraser River,Chilko,1985,572968,0,0,0,0,NA,970,366037,184400,0,0,1563,18862,1136,NA,NA,0,NA,NA,88120
Fraser River,Chilko,1986,4800439,0,0,0,0,NA,47835,4413216,279555,0,0,335,54465,5033,NA,NA,0,NA,NA,323971
Fraser River,Chilko,1987,4420836,0,0,0,0,NA,11552,4032356,316979,0,0,863,56111,2975,NA,NA,0,NA,NA,430492
Fraser River,Chilko,1988,3296360,0,0,0,0,NA,2697,2979547,157913,0,0,797,155406,0,NA,NA,0,NA,NA,365790
Fraser River,Chilko,1989,3117371,0,0,0,0,NA,11841,3015024,86942,0,0,0,3564,0,NA,NA,0,NA,NA,78647
Fraser River,Chilko,1990,2628585,0,0,0,0,NA,13262,2412516,178745,0,0,4715,19347,0,NA,NA,0,NA,NA,833313
Fraser River,Chilko,1991,1382549,0,0,0,0,NA,4495,1126703,128342,0,0,537,122472,0,NA,NA,0,NA,NA,1039624
Fraser River,Chilko,1992,1866349,0,0,0,0,NA,3754,1773513,78754,0,0,614,9714,0,NA,NA,0,NA,NA,515663
Fraser River,Chilko,1993,3963871,0,0,0,0,NA,18173,3380892,548667,0,0,208,15931,0,NA,NA,0,NA,NA,561865
Fraser River,Chilko,1994,1419987,0,0,0,0,NA,10606,1331935,72717,0,0,184,4545,0,NA,NA,0,NA,NA,452239
Fraser River,Chilko,1995,1274336,0,0,0,0,NA,2778,1045307,179013,0,0,36,44788,2414,NA,NA,0,NA,NA,547755
Fraser River,Chilko,1996,1363890,0,0,0,0,NA,359,1175834,159331,0,0,0,26555,1811,NA,NA,0,NA,NA,989422
Fraser River,Chilko,1997,885013,0,0,0,0,NA,222,663879,204615,0,0,0,16297,0,NA,NA,0,NA,NA,993254
Fraser River,Chilko,1998,536366,0,0,0,0,NA,1084,423716,73801,0,0,0,34730,3035,NA,NA,0,NA,NA,880944
Fraser River,Chilko,1999,1570589,0,0,0,0,NA,2228,1449980,109275,0,0,0,9106,0,NA,NA,0,NA,NA,891922
Fraser River,Chilko,2000,501890,0,0,0,0,NA,3918,424960,27152,0,0,59,42236,3565,NA,NA,0,NA,NA,759163
Fraser River,Chilko,2001,1158636,0,0,0,0,NA,176,1001606,89122,0,0,0,67732,0,NA,NA,0,NA,NA,669920
Fraser River,Chilko,2002,1239287,0,0,0,0,NA,4514,1119367,106118,0,0,0,8734,554,NA,NA,0,NA,NA,385042
Fraser River,Chilko,2003,384660,0,0,0,0,NA,557,321849,29357,0,0,0,30465,2432,NA,NA,0,NA,NA,612239
Fraser River,Chilko,2004,427715,0,0,0,0,NA,854,388845,35584,0,0,0,2432,0,NA,NA,0,NA,NA,92143
Fraser River,Chilko,2005,337649,0,0,0,0,NA,720,262920,27406,0,0,216,46387,0,NA,NA,0,NA,NA,540481
Fraser River,Chilko,2006,4993883,0,0,0,0,NA,5283,4462878,405912,0,0,369,119441,0,NA,NA,0,NA,NA,469504
Fraser River,Chilko,2007,1221458,0,0,0,0,NA,2996,1164212,20850,0,0,537,32863,0,NA,NA,0,NA,NA,306707
Fraser River,Chilko,2008,573561,0,0,0,0,NA,2364,496271,59565,0,0,0,15361,0,NA,NA,0,NA,NA,250583
Fraser River,Chilko,2009,1853975,0,0,0,0,NA,1271,1628663,221342,0,0,0,0,2699,NA,NA,0,NA,NA,217778
Fraser River,Chilko,2010,2801090,0,0,0,0,NA,44119,2637175,111174,629,0,1164,6829,0,NA,NA,0,NA,NA,2462975
Fraser River,Chilko,2011,972116,0,0,0,0,NA,3493,878488,87631,0,0,0,2504,0,NA,NA,0,NA,NA,919254
Fraser River,Chilko,2012,232523,0,0,0,0,NA,2479,195956,34088,0,0,0,0,0,NA,NA,0,NA,NA,246605
Fraser River,Chilko,2013,478616,0,0,0,0,NA,905,426237,51474,0,0,0,0,0,NA,NA,0,NA,NA,1235222
Fraser River,Chilko,2014,1645136,0,0,0,0,NA,2932,1555820,84808,0,0,0,1422,154,NA,NA,0,NA,NA,1034250
Fraser River,Chilko,2015,215880,0,0,0,0,NA,1480,164957,48227,0,0,104,1112,0,NA,NA,0,NA,NA,662707
Fraser River,Chilko,2016,39925,0,0,0,0,NA,157,26869,8291,0,NA,0,4608,0,NA,NA,0,NA,NA,155687
Fraser River,Chilko,2017,NA,0,0,0,0,NA,1149,1106873,40082,NA,NA,254,0,NA,NA,NA,NA,NA,NA,372212
Fraser River,Chilko,2018,NA,0,0,0,NA,NA,19531,1567086,96320,NA,NA,0,32680,NA,NA,NA,NA,NA,NA,619623
Fraser River,Chilko,2019,NA,0,0,NA,NA,NA,83,447000,10567,NA,NA,NA,11460,NA,NA,NA,NA,NA,NA,169877
Fraser River,Chilko,2020,NA,0,NA,NA,NA,NA,NA,87217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55490
Fraser River,Chilko,2021,NA,NA,NA,NA,NA,NA,5953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917861
Fraser River,Chilko,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881315
Fraser River,Late Stuart,1948,327,0,0,0,0,NA,0,327,0,0,0,0,0,0,NA,NA,0,NA,NA,1049
Fraser River,Late Stuart,1949,1530202,0,0,0,0,NA,3433,1526554,0,0,0,0,215,0,NA,NA,0,NA,NA,107752
Fraser River,Late Stuart,1950,39681,0,0,0,0,NA,591,36671,2419,0,0,0,0,0,NA,NA,0,NA,NA,5843
Fraser River,Late Stuart,1951,63810,0,0,0,0,NA,0,56085,7559,0,0,0,166,0,NA,NA,0,NA,NA,4402
Fraser River,Late Stuart,1952,3973,0,0,0,0,NA,86,3858,29,0,0,0,0,0,NA,NA,0,NA,NA,1975
Fraser River,Late Stuart,1953,1552239,0,0,0,0,NA,830,1548072,1470,0,0,0,1867,0,NA,NA,0,NA,NA,369023
Fraser River,Late Stuart,1954,137965,0,0,0,0,NA,150,135111,2704,0,0,0,0,0,NA,NA,0,NA,NA,5470
Fraser River,Late Stuart,1955,51345,0,0,0,0,NA,29,50196,1120,0,0,0,0,0,NA,NA,0,NA,NA,7618
Fraser River,Late Stuart,1956,46102,0,0,0,0,NA,0,13472,32630,0,0,0,0,0,NA,NA,0,NA,NA,1454
Fraser River,Late Stuart,1957,1329884,0,0,0,0,NA,874,1327094,1916,0,0,0,0,0,NA,NA,0,NA,NA,531130
Fraser River,Late Stuart,1958,54677,0,0,0,0,NA,672,53044,961,0,0,0,0,0,NA,NA,0,NA,NA,23638
Fraser River,Late Stuart,1959,7392,0,0,0,0,NA,67,6092,1233,0,0,0,0,0,NA,NA,0,NA,NA,8225
Fraser River,Late Stuart,1960,9617,0,0,0,0,NA,27,6658,2932,0,0,0,0,0,NA,NA,0,NA,NA,2961
Fraser River,Late Stuart,1961,778478,0,0,0,0,NA,143,770385,7535,0,0,0,415,0,NA,NA,0,NA,NA,411105
Fraser River,Late Stuart,1962,45069,0,0,0,0,NA,45,43107,1917,0,0,0,0,0,NA,NA,0,NA,NA,18689
Fraser River,Late Stuart,1963,12049,0,0,0,0,NA,25,11911,113,0,0,0,0,0,NA,NA,0,NA,NA,3237
Fraser River,Late Stuart,1964,3101,0,0,0,0,NA,60,1806,1235,0,0,0,0,0,NA,NA,0,NA,NA,1900
Fraser River,Late Stuart,1965,1124519,0,0,0,0,NA,228,1102448,21752,0,0,0,91,0,NA,NA,0,NA,NA,214958
Fraser River,Late Stuart,1966,74079,0,0,0,0,NA,274,71954,1851,0,0,0,0,0,NA,NA,0,NA,NA,9032
Fraser River,Late Stuart,1967,16556,0,0,0,0,NA,224,6294,10038,0,0,0,0,0,NA,NA,0,NA,NA,1642
Fraser River,Late Stuart,1968,31299,0,0,0,0,NA,0,27393,3906,0,0,0,0,0,NA,NA,0,NA,NA,470
Fraser River,Late Stuart,1969,1625590,0,0,0,0,NA,2756,1602892,19888,0,0,54,0,0,NA,NA,0,NA,NA,207057
Fraser River,Late Stuart,1970,70838,0,0,0,0,NA,318,70520,0,0,0,0,0,0,NA,NA,0,NA,NA,15055
Fraser River,Late Stuart,1971,66770,0,0,0,0,NA,1243,65527,0,0,0,0,0,0,NA,NA,0,NA,NA,1535
Fraser River,Late Stuart,1972,18766,0,0,0,0,NA,0,16180,2586,0,0,0,0,0,NA,NA,0,NA,NA,8704
Fraser River,Late Stuart,1973,666098,0,0,0,0,NA,290,658158,5807,0,0,0,1843,0,NA,NA,0,NA,NA,214343
Fraser River,Late Stuart,1974,50716,0,0,0,0,NA,855,48593,1268,0,0,0,0,0,NA,NA,0,NA,NA,14627
Fraser River,Late Stuart,1975,215116,0,0,0,0,NA,541,214097,478,0,0,0,0,0,NA,NA,0,NA,NA,14229
Fraser River,Late Stuart,1976,3339,0,0,0,0,NA,0,3339,0,0,0,0,0,0,NA,NA,0,NA,NA,3000
Fraser River,Late Stuart,1977,1357741,0,0,0,0,NA,104,1313861,43776,0,0,0,0,0,NA,NA,0,NA,NA,146629
Fraser River,Late Stuart,1978,79447,0,0,0,0,NA,699,69820,8928,0,0,0,0,0,NA,NA,0,NA,NA,13027
Fraser River,Late Stuart,1979,6854,0,0,0,0,NA,0,6854,0,0,0,0,0,0,NA,NA,0,NA,NA,31918
Fraser River,Late Stuart,1980,21440,0,0,0,0,NA,0,21440,0,0,0,0,0,0,NA,NA,0,NA,NA,979
Fraser River,Late Stuart,1981,2033901,0,0,0,0,NA,0,1978010,55891,0,0,0,0,0,NA,NA,0,NA,NA,249699
Fraser River,Late Stuart,1982,60989,0,0,0,0,NA,193,52097,8699,0,0,0,0,0,NA,NA,0,NA,NA,16758
Fraser River,Late Stuart,1983,17944,0,0,0,0,NA,0,14195,3717,0,0,0,32,0,NA,NA,0,NA,NA,2246
Fraser River,Late Stuart,1984,14744,0,0,0,0,NA,222,14522,0,0,0,0,0,0,NA,NA,0,NA,NA,1228
Fraser River,Late Stuart,1985,3507629,0,0,0,0,NA,7755,3367086,132788,0,0,0,0,0,NA,NA,0,NA,NA,274642
Fraser River,Late Stuart,1986,816561,0,0,0,0,NA,264,725126,91171,0,0,0,0,0,NA,NA,0,NA,NA,28715
Fraser River,Late Stuart,1987,380071,0,0,0,0,NA,984,283932,95155,0,0,0,0,0,NA,NA,0,NA,NA,6524
Fraser River,Late Stuart,1988,208786,0,0,0,0,NA,1552,207234,0,0,0,0,0,0,NA,NA,0,NA,NA,11459
Fraser River,Late Stuart,1989,5327124,0,0,0,0,NA,20256,5162734,144134,0,0,0,0,0,NA,NA,0,NA,NA,575791
Fraser River,Late Stuart,1990,389823,0,0,0,0,NA,440,372685,16654,0,0,44,0,0,NA,NA,0,NA,NA,190060
Fraser River,Late Stuart,1991,109581,0,0,0,0,NA,354,91441,17786,0,0,0,0,0,NA,NA,0,NA,NA,77322
Fraser River,Late Stuart,1992,135399,0,0,0,0,NA,0,128970,6429,0,0,0,0,0,NA,NA,0,NA,NA,23892
Fraser River,Late Stuart,1993,3764256,0,0,0,0,NA,4082,3249145,511029,0,0,0,0,0,NA,NA,0,NA,NA,1805142
Fraser River,Late Stuart,1994,115440,0,0,0,0,NA,0,108011,7429,0,0,0,0,0,NA,NA,0,NA,NA,76715
Fraser River,Late Stuart,1995,133454,0,0,0,0,NA,1366,92713,39375,0,0,0,0,0,NA,NA,0,NA,NA,34362
Fraser River,Late Stuart,1996,1023000,0,0,0,0,NA,607,810002,212391,0,0,0,0,0,NA,NA,0,NA,NA,65898
Fraser River,Late Stuart,1997,430895,0,0,0,0,NA,81,351715,79099,0,0,0,0,0,NA,NA,0,NA,NA,907652
Fraser River,Late Stuart,1998,277262,0,0,0,0,NA,312,264390,12560,0,0,0,0,0,NA,NA,0,NA,NA,139421
Fraser River,Late Stuart,1999,133622,0,0,0,0,NA,23,117520,16079,0,0,0,0,0,NA,NA,0,NA,NA,62120
Fraser River,Late Stuart,2000,913822,0,0,0,0,NA,1827,868657,42459,0,0,0,879,0,NA,NA,0,NA,NA,454478
Fraser River,Late Stuart,2001,505343,0,0,0,0,NA,29,415504,89810,0,0,0,0,0,NA,NA,0,NA,NA,351881
Fraser River,Late Stuart,2002,125952,0,0,0,0,NA,20,121483,4449,0,0,0,0,0,NA,NA,0,NA,NA,34521
Fraser River,Late Stuart,2003,21783,0,0,0,0,NA,11,15962,5810,0,0,0,0,0,NA,NA,0,NA,NA,38474
Fraser River,Late Stuart,2004,282178,0,0,0,0,NA,220,263681,18277,0,0,0,0,0,NA,NA,0,NA,NA,83447
Fraser River,Late Stuart,2005,128650,0,0,0,0,NA,89,105786,22775,0,0,0,0,0,NA,NA,0,NA,NA,293144
Fraser River,Late Stuart,2006,162912,0,0,0,0,NA,46,156805,6061,0,0,0,0,0,NA,NA,0,NA,NA,27515
Fraser River,Late Stuart,2007,12371,0,0,0,0,NA,81,5832,6458,0,0,0,0,0,NA,NA,0,NA,NA,8707
Fraser River,Late Stuart,2008,195237,0,0,0,0,NA,418,186682,8137,0,0,0,0,0,NA,NA,0,NA,NA,146658
Fraser River,Late Stuart,2009,253441,0,0,0,0,NA,47,218217,35177,0,0,0,0,0,NA,NA,0,NA,NA,87001
Fraser River,Late Stuart,2010,311934,0,0,0,0,NA,1119,276384,34431,0,0,0,0,0,NA,NA,0,NA,NA,75289
Fraser River,Late Stuart,2011,4850,0,0,0,0,NA,0,4528,322,0,0,0,0,0,NA,NA,0,NA,NA,4053
Fraser River,Late Stuart,2012,36071,0,0,0,0,NA,0,31733,4338,0,0,0,0,0,NA,NA,0,NA,NA,93159
Fraser River,Late Stuart,2013,235107,0,0,0,0,NA,2266,214773,18068,0,0,0,0,0,NA,NA,0,NA,NA,132603
Fraser River,Late Stuart,2014,320598,0,0,0,0,NA,632,310885,9081,0,0,0,0,0,NA,NA,0,NA,NA,50691
Fraser River,Late Stuart,2015,5843,0,0,0,0,NA,0,4948,895,0,0,0,0,0,NA,NA,0,NA,NA,11124
Fraser River,Late Stuart,2016,11591,0,0,0,0,NA,148,11443,0,0,NA,0,0,0,NA,NA,0,NA,NA,10066
Fraser River,Late Stuart,2017,NA,0,0,0,0,NA,70,467922,22782,NA,NA,0,0,NA,NA,NA,NA,NA,NA,147470
Fraser River,Late Stuart,2018,NA,0,0,0,NA,NA,223,192496,41000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,112189
Fraser River,Late Stuart,2019,NA,0,0,NA,NA,NA,0,28000,2216,NA,NA,NA,475,NA,NA,NA,NA,NA,NA,5861
Fraser River,Late Stuart,2020,NA,0,NA,NA,NA,NA,NA,38313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4762
Fraser River,Late Stuart,2021,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380107
Fraser River,Late Stuart,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87947
Fraser River,Quesnel,1948,618,0,0,0,0,NA,0,618,0,0,0,0,0,0,NA,NA,0,NA,NA,100
Fraser River,Quesnel,1949,486378,0,514,0,0,NA,22455,463409,0,0,0,0,0,0,NA,NA,0,NA,NA,30664
